time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,source,url
1686007888,2023-06-05 23:31:28,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686011699,2023-06-06 00:34:59,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686017589,2023-06-06 02:13:09,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686017652,2023-06-06 02:14:12,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686018046,2023-06-06 02:20:46,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686020594,2023-06-06 03:03:14,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686022313,2023-06-06 03:31:53,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686024399,2023-06-06 04:06:39,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686025881,2023-06-06 04:31:21,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686027789,2023-06-06 05:03:09,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686029482,2023-06-06 05:31:22,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686031648,2023-06-06 06:07:28,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686033114,2023-06-06 06:31:54,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686035063,2023-06-06 07:04:23,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686036670,2023-06-06 07:31:10,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686038847,2023-06-06 08:07:27,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686040289,2023-06-06 08:31:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686042222,2023-06-06 09:03:42,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686043872,2023-06-06 09:31:12,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686045862,2023-06-06 10:04:22,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686047475,2023-06-06 10:31:15,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686049348,2023-06-06 11:02:28,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686051082,2023-06-06 11:31:22,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686053393,2023-06-06 12:09:53,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686055855,2023-06-06 12:50:55,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686057003,2023-06-06 13:10:03,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686058270,2023-06-06 13:31:10,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686060201,2023-06-06 14:03:21,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686061883,2023-06-06 14:31:23,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686063894,2023-06-06 15:04:54,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686065489,2023-06-06 15:31:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686067614,2023-06-06 16:06:54,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686069386,2023-06-06 16:36:26,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686071022,2023-06-06 17:03:42,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686072680,2023-06-06 17:31:20,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686074811,2023-06-06 18:06:51,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686076284,2023-06-06 18:31:24,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686078135,2023-06-06 19:02:15,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686079887,2023-06-06 19:31:27,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686081841,2023-06-06 20:04:01,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686083489,2023-06-06 20:31:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686085384,2023-06-06 21:03:04,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686087086,2023-06-06 21:31:26,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686089001,2023-06-06 22:03:21,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686090683,2023-06-06 22:31:23,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686092578,2023-06-06 23:02:58,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686094273,2023-06-06 23:31:13,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686098148,2023-06-07 00:35:48,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686104427,2023-06-07 02:20:27,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686106930,2023-06-07 03:02:10,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686108678,2023-06-07 03:31:18,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686110816,2023-06-07 04:06:56,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686112296,2023-06-07 04:31:36,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686114208,2023-06-07 05:03:28,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686115887,2023-06-07 05:31:27,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686118060,2023-06-07 06:07:40,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686119540,2023-06-07 06:32:20,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686121398,2023-06-07 07:03:18,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686123089,2023-06-07 07:31:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686125262,2023-06-07 08:07:42,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686126736,2023-06-07 08:32:16,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686128631,2023-06-07 09:03:51,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686130285,2023-06-07 09:31:25,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686132324,2023-06-07 10:05:24,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686133905,2023-06-07 10:31:45,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686135737,2023-06-07 11:02:17,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686137478,2023-06-07 11:31:18,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686139817,2023-06-07 12:10:17,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686142235,2023-06-07 12:50:35,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686143404,2023-06-07 13:10:04,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686144763,2023-06-07 13:32:43,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686146596,2023-06-07 14:03:16,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686148275,2023-06-07 14:31:15,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686150241,2023-06-07 15:04:01,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686151879,2023-06-07 15:31:19,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686154023,2023-06-07 16:07:03,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686155787,2023-06-07 16:36:27,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686157368,2023-06-07 17:02:48,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686159096,2023-06-07 17:31:36,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686161239,2023-06-07 18:07:19,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686162740,2023-06-07 18:32:20,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686164545,2023-06-07 19:02:25,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686166292,2023-06-07 19:31:32,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686168273,2023-06-07 20:04:33,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686169877,2023-06-07 20:31:17,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686171784,2023-06-07 21:03:04,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686173483,2023-06-07 21:31:23,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686175394,2023-06-07 22:03:14,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686177073,2023-06-07 22:31:13,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686178996,2023-06-07 23:03:16,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686180667,2023-06-07 23:31:07,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686184483,2023-06-08 00:34:43,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686190788,2023-06-08 02:19:48,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686193289,2023-06-08 03:01:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686195089,2023-06-08 03:31:29,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686197217,2023-06-08 04:06:57,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686198726,2023-06-08 04:32:06,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686200619,2023-06-08 05:03:39,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686202278,2023-06-08 05:31:18,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686204460,2023-06-08 06:07:40,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686205971,2023-06-08 06:32:51,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686207817,2023-06-08 07:03:37,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686209486,2023-06-08 07:31:26,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686211659,2023-06-08 08:07:39,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686213091,2023-06-08 08:31:31,183035665,57990000,,57990000,1000.0,17.0,available,11,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686214988,2023-06-08 09:03:08,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686216677,2023-06-08 09:31:17,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686218644,2023-06-08 10:04:04,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686220335,2023-06-08 10:32:15,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686222152,2023-06-08 11:02:32,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686223893,2023-06-08 11:31:33,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686226195,2023-06-08 12:09:55,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686228421,2023-06-08 12:47:01,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686229654,2023-06-08 13:07:34,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686231235,2023-06-08 13:33:55,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686232979,2023-06-08 14:02:59,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686234687,2023-06-08 14:31:27,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686236617,2023-06-08 15:03:37,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686238286,2023-06-08 15:31:26,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
1686240386,2023-06-08 16:06:26,183035665,57990000,,57990000,1000.0,17.0,available,12,0,tiki,https://tiki.vn/xe-may-honda-air-blade-160-phien-ban-dac-biet-2023-p183035665.html?spid=183035666
